Date,Open,High,Low,Close,Volume
2023-10-31,358.5400,373.7400,342.3500,350.8700,1238754201
2023-11-30,351.7200,394.1400,351.6200,388.8300,971634719
2023-12-29,387.7500,412.9200,382.6600,409.5200,866410044
2024-01-31,405.8400,429.8500,395.3400,416.9700,972369730
2024-02-29,418.7900,440.5900,417.8100,439.0000,866304358
2024-03-28,439.9000,449.3400,432.7417,444.0100,903330229
2024-04-30,444.9700,447.5300,413.0700,424.5900,1064149710
2024-05-31,423.1500,460.5800,420.6300,450.7100,730606117
2024-06-28,454.5700,487.2000,447.9000,479.1100,550602787
2024-07-31,480.0400,503.5200,454.1500,471.0700,801615060
2024-08-30,471.7600,485.5400,423.4500,476.2700,908585535
2024-09-30,473.2000,493.7000,448.1900,488.0700,694549166
2024-10-31,487.7000,501.3500,477.4000,483.8500,660234819
2024-11-29,485.5000,515.5800,484.2545,509.7400,567729700
2024-12-03,511.0100,517.1500,510.6200,516.8700,43745065
