Date,Open,High,Low,Close,Volume
2007-07-31,149.5000,154.7100,143.8100,144.1000,6362400
2007-08-31,144.1700,148.9000,135.7400,146.2200,14820600
2007-09-28,146.1000,152.7900,142.9000,151.2000,9182800
2007-10-31,151.5000,156.5100,147.8100,153.9100,7342400
2007-11-30,152.2200,152.2300,139.6800,146.9500,8398600
2007-12-31,146.8600,151.5600,142.3500,145.1500,7935700
2008-01-31,145.2000,145.6000,120.0000,136.2000,21526900
2008-02-29,136.7600,138.5500,130.7310,132.8000,12173300
2008-03-31,132.3768,134.8500,124.8400,131.0000,12276300
2008-04-30,132.6500,139.4000,131.3468,137.4000,8252200
2008-05-30,137.3300,143.6000,137.1684,140.1700,12241700
2008-06-30,139.9600,141.2500,63.8260,64.0900,16969100
2008-07-31,63.4900,64.8500,60.0900,63.6900,45319400
2008-08-29,63.8600,66.0080,62.6100,64.6200,31130500
2008-09-30,65.3600,65.7000,55.8900,58.3600,53017700
2008-10-31,58.2900,58.5199,41.4000,48.1600,173103100
2008-11-28,48.0600,49.8900,36.3200,44.3000,390381200
2008-12-31,43.0900,45.6876,40.2000,44.7400,200234000
2009-01-30,44.8800,46.8600,40.0000,41.1400,158467900
2009-02-27,40.5400,43.6500,36.6600,36.8100,139680100
2009-03-31,36.0400,41.4500,33.2600,39.5800,130255000
2009-04-30,39.1100,44.7900,38.9500,43.9300,77365100
2009-05-29,43.9300,46.7400,43.5900,46.3300,63575500
2009-06-30,46.9600,48.3100,44.7400,46.2700,48864500
2009-07-31,46.5000,50.3200,43.6000,49.8500,42620500
2009-08-31,50.2800,52.7124,49.4700,51.7000,35494100
2009-09-30,51.4190,55.0700,50.1900,53.5900,33497900
2009-10-30,53.4000,55.8485,51.5700,52.1800,38266100
2009-11-30,52.4700,56.2200,51.8000,55.1500,37259200
2009-12-31,55.6800,57.2500,54.9400,56.3700,36961800
2010-01-29,56.8600,58.3500,54.2800,54.3600,44463300
2010-02-26,54.7200,56.7200,52.8200,56.2300,40649700
2010-03-31,56.4900,60.1700,56.4700,59.5900,46139800
2010-04-30,60.0100,62.6500,59.6300,60.8900,29872900
2010-05-28,61.1500,61.8200,29.7600,56.0900,56280400
2010-06-30,55.4300,58.1300,52.4200,52.5600,49950900
2010-07-30,52.5000,57.3800,51.4595,56.2500,39708600
2010-08-31,57.1600,57.6550,52.9800,53.6000,38699200
2010-09-30,54.2500,59.2000,54.2500,58.3700,41757300
2010-10-29,58.8500,61.3000,57.8500,60.7200,40163300
2010-11-30,61.0400,63.1000,60.3200,61.0300,30401100
2010-12-31,61.9200,65.1600,61.9200,64.9300,108380700
2011-01-31,65.3600,67.1800,65.0400,66.2600,40269100
2011-02-28,66.7200,69.6300,66.6900,68.7100,42064700
2011-03-31,68.9400,68.9950,64.7500,68.7100,45664600
2011-04-29,69.1800,70.8000,67.0700,70.7000,29630200
2011-05-31,71.0400,71.1100,67.8900,69.9500,31677900
2011-06-30,69.7700,69.8100,65.1800,68.4000,49901900
2011-07-29,68.4300,70.4200,66.2200,66.8500,47640600
2011-08-31,67.6599,67.7600,56.4200,62.7800,107978800
2011-09-30,62.8100,63.3900,57.1300,57.7200,63660600
2011-10-31,57.3800,66.3500,54.5800,64.2800,60259100
2011-11-30,62.4000,65.6600,59.4500,64.0400,38256600
2011-12-30,63.9500,65.2500,61.7600,64.3000,44730500
2012-01-31,65.4101,68.5990,64.5800,67.5600,39381500
2012-02-29,68.1300,71.1900,68.0300,70.4100,54666300
2012-03-30,70.6700,72.9900,68.9700,72.2600,39714100
2012-04-30,72.2600,73.0600,69.5700,71.8000,38133000
2012-05-31,71.8000,72.7899,66.3000,67.3300,40132200
2012-06-29,66.2400,69.9900,64.9400,69.7000,42379700
2012-07-31,69.8700,71.0500,67.8200,70.3100,28766400
2012-08-31,70.6700,73.1100,69.0300,72.2100,28654300
2012-09-28,72.1400,75.9100,71.6200,73.6500,31581600
2012-10-31,73.9900,75.2500,71.7999,72.3200,34593900
2012-11-30,72.5400,73.6300,68.9000,72.8800,43130600
2012-12-31,73.2700,74.8800,71.8200,73.2800,56318500
2013-01-31,74.5300,77.8299,74.5000,77.2500,49813700
2013-02-28,77.7800,79.1600,76.6701,78.2400,38816800
2013-03-28,77.9600,81.0200,77.5100,80.9600,34736600
2013-04-30,80.9500,82.3000,78.9300,82.2600,39212700
2013-05-31,82.1100,87.0900,81.3800,84.2700,42203000
2013-06-28,84.4500,85.5200,80.1899,82.6700,61826100
2013-07-31,83.2900,88.0000,82.8300,87.4200,47132600
2013-08-30,88.1000,88.6884,84.6000,84.7700,45063300
2013-09-30,85.7700,90.2320,84.8400,87.6500,43307200
2013-10-31,87.7400,92.4000,85.6300,91.3850,67666200
2013-11-29,91.4400,94.3400,90.6000,93.8600,43403300
2013-12-31,94.0600,96.0000,92.1600,95.9200,68232900
2014-01-31,95.7600,96.3600,92.1800,92.8800,84208200
2014-02-28,92.8400,97.8600,90.3900,97.4000,56538100
2014-03-31,96.5700,98.8500,95.6900,97.4700,57314600
2014-04-30,97.8900,98.8500,94.0300,97.5300,60159200
2014-05-30,97.4100,99.6800,96.1600,99.5800,31401800
2014-06-30,99.8000,102.2500,99.1600,101.7700,36786300
2014-07-31,102.0700,103.0000,99.7400,99.7400,34090000
2014-08-29,99.5500,104.4400,98.5600,103.8800,46036300
2014-09-30,104.0400,104.5900,100.9000,101.2400,42233492
2014-10-31,101.1100,104.2000,93.5800,104.0200,82856894
2014-11-28,104.1900,107.0690,103.1500,106.6000,39784717
2014-12-31,106.5000,107.7050,101.8000,106.0000,82040982
2015-01-30,106.4900,106.7200,102.4200,103.1000,74149685
2015-02-27,103.4900,109.7800,102.2549,109.0200,53521339
2015-03-31,109.1100,110.0853,105.9800,107.2500,58712141
2015-04-30,107.3400,110.2800,106.3850,107.9100,56948364
2015-05-29,108.4000,110.6800,107.0100,109.3100,43874455
2015-06-30,109.8000,110.9000,106.6500,107.0200,54243174
2015-07-31,108.0200,110.2100,105.9100,108.8400,59874301
2015-08-31,108.9900,109.3400,93.0000,102.2100,96889993
2015-09-30,99.9500,105.0202,96.3700,98.7200,85737856
2015-10-30,98.9600,107.2800,97.3801,106.5300,51491327
2015-11-30,106.7800,108.5700,103.6900,107.1700,46634560
2015-12-31,107.5900,108.2650,102.1800,104.3000,80607536
2016-01-29,102.5800,103.1800,91.7900,98.3300,115165326
2016-02-29,97.7500,99.7600,91.5800,98.3200,76378191
2016-03-31,99.1300,105.3900,98.8400,104.8200,65327659
2016-04-29,104.3000,107.6350,103.4420,105.5100,48649639
2016-05-31,105.8000,107.6901,103.3700,107.3400,51266400
2016-06-30,107.0000,108.9299,101.5100,107.1600,61655734
2016-07-29,107.1000,111.6150,105.8800,111.4200,44259609
2016-08-31,111.4000,112.7800,109.9500,111.6500,35980708
2016-09-30,111.7700,112.7500,108.5700,111.3300,48064908
2016-10-31,111.0900,111.4400,108.4700,108.8900,40601431
2016-11-30,109.1000,114.5500,106.6900,113.7800,69435498
2016-12-30,114.0300,117.7900,113.0748,115.3200,60923821
2017-01-31,116.1500,118.6200,115.4900,117.4600,48052666
2017-02-28,117.8600,122.3554,117.0200,121.8000,40731073
2017-03-31,122.8100,123.7270,118.8900,121.3200,56451972
2017-04-28,121.4500,123.4500,119.5500,122.6100,44636697
2017-05-31,122.9300,124.2680,120.8500,123.8500,44575189
2017-06-30,124.1700,126.3500,123.4800,124.4500,47249034
2017-07-31,124.9900,127.5990,123.5600,126.7900,36658322
2017-08-31,127.1800,127.7200,123.7900,126.9800,43312804
2017-09-29,127.2300,129.5600,125.6900,129.5200,34358262
2017-10-31,129.6400,132.6800,129.5500,132.3300,45626622
2017-11-30,132.8300,136.9200,131.2100,136.3400,51552960
2017-12-29,136.2800,138.7200,134.0400,137.2500,47009789
2018-01-31,137.7500,146.8700,137.4400,144.4300,62221869
2018-02-28,143.9800,145.0200,129.8400,139.0000,83285200
2018-03-29,139.0700,144.1400,133.0300,135.7200,61548968
2018-04-30,135.2900,139.8500,131.2600,136.3300,54904381
2018-05-31,136.0400,141.6600,133.6600,140.0400,35897296
2018-06-29,140.9300,144.6600,138.9900,140.4300,43825152
2018-07-31,139.5600,146.7400,139.4300,145.0900,43867117
2018-08-31,145.1900,150.7700,144.0800,150.0700,48210086
2018-09-28,149.8900,151.8400,148.1300,149.6500,41559633
2018-10-31,150.4200,150.7700,133.0700,138.5600,102557686
2018-11-30,139.0400,144.0600,134.6400,141.3500,65617537
2018-12-31,143.6000,144.0000,119.3500,127.6300,153338534
2019-01-31,125.7500,138.7700,124.5700,138.5300,84378931
2019-02-28,138.7000,144.8800,137.1200,143.4600,55107537
2019-03-29,144.3800,146.8400,139.9200,144.7100,62212526
2019-04-30,145.7600,150.6900,145.5900,150.3900,51258369
2019-05-31,150.8000,150.8700,140.6000,140.6900,58562197
2019-06-28,140.6900,150.9400,139.6200,150.0900,51271076
2019-07-31,151.8500,154.5100,150.5100,152.2100,47972694
2019-08-30,152.2900,153.8500,143.8700,149.0400,71059845
2019-09-30,147.9900,154.1300,147.3700,151.0000,54763085
2019-10-31,151.5000,154.9400,144.9000,154.1800,53986787
2019-11-29,155.0000,160.7400,154.9200,160.0200,44941491
2019-12-31,160.2600,164.6800,156.3800,163.6200,58995634
2020-01-31,164.6800,169.3200,162.8300,163.5200,69493510
2020-02-28,164.3500,172.5600,145.3000,150.4400,106017846
2020-03-31,151.4100,159.3000,109.4900,128.9100,269600248
2020-04-30,124.1300,148.5400,121.7700,145.8400,132705457
2020-05-29,143.1200,155.1900,138.3700,153.7100,87662131
2020-06-30,153.6200,164.2000,149.8500,156.5300,103463330
2020-07-31,156.9000,166.2000,156.6100,165.5200,62271264
2020-08-31,166.4700,178.1400,166.1546,177.2800,62223256
2020-09-30,177.6900,181.6700,162.8500,170.3100,71118555
2020-10-30,171.7200,180.6400,165.0200,166.9900,62852542
2020-11-30,168.7900,188.3700,167.1600,186.7000,80229171
2020-12-31,189.1700,194.9500,187.8000,194.6400,84829200
2021-01-29,195.3900,202.3400,189.7600,193.9900,95313102
2021-02-26,195.8800,208.3900,194.5300,200.0800,77451556
2021-03-31,203.1500,209.3000,194.1100,206.6900,102257317
2021-04-30,207.9900,219.6500,207.5600,217.1000,83501866
2021-05-28,218.5700,218.9900,209.2100,218.0900,79677297
2021-06-30,219.5300,223.4000,216.0800,222.8200,69150267
2021-07-30,223.4000,228.7500,217.8220,226.6900,76912553
2021-08-31,227.8500,233.9650,224.4000,233.1700,68512606
2021-09-30,233.8200,234.6500,221.9400,222.0600,77922607
2021-10-29,223.1000,237.1900,220.5417,236.9100,63216415
2021-11-30,237.7500,243.6000,233.1000,233.4500,77158116
2021-12-31,236.4100,243.7800,229.0200,241.4400,89515871
2022-01-31,242.4200,244.0580,212.1000,226.8100,119514425
2022-02-28,227.9400,231.8100,207.0000,221.1700,95578706
2022-03-31,220.6200,233.3600,209.2700,227.6700,107876354
2022-04-29,228.6600,230.8800,206.7100,206.8800,83252984
2022-05-31,207.1500,215.9100,190.6600,206.3600,116241882
2022-06-30,207.6700,209.2000,181.6701,188.6200,106143416
2022-07-29,188.1900,206.7800,185.5800,206.2500,62246946
2022-08-31,204.9700,217.2000,198.5000,198.5600,67302360
2022-09-30,197.4000,206.9900,179.2800,179.4700,101127697
2022-10-31,181.5200,195.5300,174.8400,194.0300,90048012
2022-11-30,196.0000,204.1000,185.1300,204.0600,91883378
2022-12-30,204.8300,205.6280,187.3800,191.1900,97541857
2023-01-31,192.3800,205.0500,188.9300,204.4300,70013952
2023-02-28,203.9100,210.8800,198.1600,199.5200,55380801
2023-03-31,199.3800,204.9800,190.1800,204.1000,76466297
2023-04-28,203.7200,206.8300,200.4100,206.3000,52346315
2023-05-31,206.0000,209.6800,200.2000,207.1800,52765830
2023-06-30,207.3000,221.4200,206.6500,220.2800,63105071
2023-07-31,220.2800,228.9650,216.8319,228.3500,55943932
2023-08-31,227.6500,228.0000,215.0300,223.9400,66251054
2023-09-29,225.3400,225.7800,209.8401,212.4100,59186982
2023-10-31,212.2000,217.3800,202.4400,206.7900,80484594
2023-11-30,207.1400,227.1900,206.8700,226.2600,65162959
2023-12-29,225.9900,238.7399,225.5850,237.2200,77381801
2024-01-31,235.6500,244.3400,232.4000,239.8700,74823587
2024-02-29,240.9000,253.3000,240.0400,252.5800,60160607
2024-03-28,253.0400,261.0700,250.9100,259.9000,64424406
2024-04-30,260.3200,260.3800,244.5700,248.6100,69009396
2024-05-31,248.4600,263.9200,247.5950,260.4400,60987293
2024-06-28,261.6600,270.4100,258.0772,267.5100,49481295
2024-07-31,268.4900,279.2100,265.9450,272.5700,63279624
2024-08-30,273.2500,278.5300,251.0000,278.3800,66499377
2024-09-30,276.8000,284.3500,265.9200,283.1600,52993343
2024-10-31,283.0000,289.6977,278.8700,281.0300,67070828
2024-11-29,282.5200,300.3800,280.8650,299.8600,62058185
2024-12-03,300.3000,300.7500,299.6401,300.4300,5650733
